source_file,docket_number,date,court,reference,source_file2,date2,court2
0054_0Konf100_20110202035509_prevedeno.txt,Konf 54/2010 - 9,2011-01-13,SupAdmCo,33 Cdo 933/2010,rozhodnuti-33_Cdo_933_2010.txt,2010-04-14,SupCo
0051_5As__0500100A_prevedeno.txt,5 As 51/2005 - 100,2007-05-31,SupAdmCo,22 Cdo 2191/2002,rozhodnuti-22_Cdo_2191_2002.txt,2003-10-07,SupCo
0022_3As__110_20120204010137_prevedeno.txt,3 As 22/2011 - 66,2012-02-01,SupAdmCo,3 Tz 317/2001,rozhodnuti-3_Tz_317_2001.txt,2002-02-27,SupCo
025110As__1400053_20150904071117_prevedeno.txt,10 As 251/2014 - 53,2015-08-13,SupAdmCo,4 Tdo 250/2012,rozhodnuti-4_Tdo_250_2012.txt,2012-04-18,SupCo
0066_0Konf100_20110110121252_prevedeno.txt,Spis Konf 66/2010 byl spojen se spisem ĭslo Konf 59/2010 a pod touto spisovou znakou bylo,2010-12-15,SupAdmCo,33 Cdo 2894/2008,rozhodnuti-33_Cdo_2894_2008.txt,2009-03-31,SupCo
0082_6Ads_0600085A_prevedeno.txt,6 Ads 82/2006 - 85,2008-03-26,SupAdmCo,21 Cdo 1936/2004,rozhodnuti-21_Cdo_1936_2004.txt,2005-03-08,SupCo
0082_6Ads_0600085A_prevedeno.txt,6 Ads 82/2006 - 85,2008-03-26,SupAdmCo,21 Cdo 1307/2004,rozhodnuti-21_Cdo_1307_2004.txt,2005-01-11,SupCo
0082_6Ads_0600085A_prevedeno.txt,6 Ads 82/2006 - 85,2008-03-26,SupAdmCo,21 Cdo 966/2004,rozhodnuti-21_Cdo_966_2004.txt,2004-09-21,SupCo
0047_0Konf0900_2f6607d4_8930_4d5f_a3b3_054aeb88d588_prevedeno.txt,Konf 47/2009 - 14,2009-12-15,SupAdmCo,33 Cdo 2894/2008,rozhodnuti-33_Cdo_2894_2008.txt,2009-03-31,SupCo
0041_5As__130_20130802110659_prevedeno.txt,5 As 41/2013 - 15,2013-07-26,SupAdmCo,Cpjn 204/2009,rozhodnuti-Cpjn_204_2009.txt,2010-05-12,SupCo
0014_1Aps_13_20140205085719_prevedeno.txt,1 Aps 14/2013 - 91,2014-01-21,SupAdmCo,20 Cdo 3554/2006,rozhodnuti-20_Cdo_3554_2006.txt,2007-10-23,SupCo
