source_file,docket_number,date,court,reference,source_file2,date2,court2
2-19-16_1.txt, II. US 19/16, 2016-08-01,ConCo,Cpjn 206/2010,rozhodnuti-Cpjn_206_2010.txt,2011-04-13,SupCo
2-680-06_1.txt, II. US 680/06, 2007-04-19,ConCo,30 Cdo 85/2005,rozhodnuti-30_Cdo_85_2005.txt,2005-02-22,SupCo
2-427-06_1.txt, II. US 427/06, 2007-07-26,ConCo,3 Tdo 348/2006,rozhodnuti-3_Tdo_348_2006.txt,2006-04-05,SupCo
2-300-06.txt, II. US 300/06, 2006-07-26,ConCo,30 Cdo 1383/2005,rozhodnuti-30_Cdo_1383_2005.txt,2005-07-12,SupCo
4-546-03.txt, IV. US 546/03, 2005-11-23,ConCo,22 Cdo 1469/2003,rozhodnuti-22_Cdo_1469_2003.txt,2003-08-04,SupCo
2-428-18_1.txt, II. US 428/18, 2018-04-03,ConCo,7 Tdo 1382/2013,rozhodnuti-7_Tdo_1382_2013.txt,2013-12-18,SupCo
4-3733-16_1.txt, IV. US 3733/16, 2017-07-25,ConCo,29 Cdo 4602/2007,rozhodnuti-29_Cdo_4602_2007.txt,2008-10-29,SupCo
2-510-14_1.txt, II. US 510/14, 2014-09-30,ConCo,Cpjn 206/2010,rozhodnuti-Cpjn_206_2010.txt,2011-04-13,SupCo
2-510-14_1.txt, II. US 510/14, 2014-09-30,ConCo,30 Cdo 3026/2009,rozhodnuti-30_Cdo_3026_2009.txt,2010-10-21,SupCo
3-161-05.txt, III. US 161/05, 2005-06-08,ConCo,22 Cdo 402/2004,rozhodnuti-22_Cdo_402_2004.txt,2004-12-21,SupCo
2-175-15_1.txt, II. US 175/15, 2016-03-23,ConCo,25 Cdo 886/2004,rozhodnuti-25_Cdo_886_2004.txt,2005-01-26,SupCo
2-175-15_1.txt, II. US 175/15, 2016-03-23,ConCo,23 Cdo 2668/2009,rozhodnuti-23_Cdo_2668_2009.txt,2009-08-04,SupCo
2-175-15_1.txt, II. US 175/15, 2016-03-23,ConCo,32 Cdo 1658/2009,rozhodnuti-32_Cdo_1658_2009.txt,2010-04-20,SupCo
2-272-05.txt, II. US 272/05, 2006-05-23,ConCo,20 Cdo 1827/99,rozhodnuti-20_Cdo_1827_99.txt,1999-10-27,SupCo
1-203-14_1.txt, I. US 203/14, 2014-02-19,ConCo,20 Cdo 3256/2013,rozhodnuti-20_Cdo_3256_2013.txt,2013-10-30,SupCo
1-1536-11_2.txt, I. US 1536/11, 2011-09-21,ConCo,30 Cdo 958/2009,rozhodnuti-30_Cdo_958_2009.txt,2010-09-23,SupCo
1-1536-11_2.txt, I. US 1536/11, 2011-09-21,ConCo,30 Cdo 3026/2009,rozhodnuti-30_Cdo_3026_2009.txt,2010-10-21,SupCo
2-29-16_1.txt, II. US 29/16, 2016-01-19,ConCo,25 Cdo 162/2003,rozhodnuti-25_Cdo_162_2003.txt,2003-05-27,SupCo
2-1466-08_1.txt, II. US 1466/08, 2008-12-04,ConCo,22 Cdo 2205/2005,rozhodnuti-22_Cdo_2205_2005.txt,2006-08-28,SupCo
4-1502-16_1.txt, IV. US 1502/16, 2016-07-19,ConCo,21 Cdo 3182/2014,rozhodnuti-21_Cdo_3182_2014.txt,2014-10-23,SupCo
4-1502-16_1.txt, IV. US 1502/16, 2016-07-19,ConCo,21 Cdo 4599/2014,rozhodnuti-21_Cdo_4599_2014.txt,2015-03-18,SupCo
4-1502-16_1.txt, IV. US 1502/16, 2016-07-19,ConCo,26 Cdo 1179/2015,rozhodnuti-26_Cdo_1179_2015.txt,2015-04-23,SupCo
4-1502-16_1.txt, IV. US 1502/16, 2016-07-19,ConCo,26 Cdo 4435/2015,rozhodnuti-26_Cdo_4435_2015.txt,2015-11-02,SupCo
3-3748-15_1.txt, III. US 3748/15, 2016-07-19,ConCo,21 Cdo 2682/2013,rozhodnuti-21_Cdo_2682_2013.txt,2014-06-26,SupCo
1-541-10_1.txt, I. US 541/10, 2010-04-28,ConCo,7 Tz 290/2000,rozhodnuti-7_Tz_290_2000.txt,2001-01-24,SupCo
1-541-10_1.txt, I. US 541/10, 2010-04-28,ConCo,11 Tdo 127/2007,rozhodnuti-11_Tdo_127_2007.txt,2007-06-26,SupCo
1-541-10_1.txt, I. US 541/10, 2010-04-28,ConCo,7 Tdo 475/2006,rozhodnuti-7_Tdo_475_2006.txt,2006-05-16,SupCo
4-2533-07_1.txt, IV. US 2533/07, 2008-07-21,ConCo,20 Cdo 1591/2004,rozhodnuti-20_Cdo_1591_2004.txt,2005-05-26,SupCo
4-1309-10_1.txt, IV. US 1309/10, 2010-09-06,ConCo,20 Cdo 3080/2007,rozhodnuti-20_Cdo_3080_2007.txt,2008-07-29,SupCo
1-193-10_1.txt, I. US 193/10, 2010-04-13,ConCo,28 Cdo 3042/2006,rozhodnuti-28_Cdo_3042_2006.txt,2007-06-11,SupCo
4-1211-15_1.txt, IV. US 1211/15, 2015-07-30,ConCo,30 Cdo 1681/2014,rozhodnuti-30_Cdo_1681_2014.txt,2014-09-09,SupCo
3-4644-12_1.txt, III. US 4644/12, 2013-04-11,ConCo,29 Cdo 686/2007,rozhodnuti-29_Cdo_686_2007.txt,2009-06-25,SupCo
3-4644-12_1.txt, III. US 4644/12, 2013-04-11,ConCo,22 Cdo 1439/2000,rozhodnuti-22_Cdo_1439_2000.txt,2001-08-30,SupCo
3-4644-12_1.txt, III. US 4644/12, 2013-04-11,ConCo,22 Cdo 2470/2000,rozhodnuti-22_Cdo_2470_2000.txt,2000-11-16,SupCo
3-4644-12_1.txt, III. US 4644/12, 2013-04-11,ConCo,22 Cdo 1717/2000,rozhodnuti-22_Cdo_1717_2000.txt,2002-04-02,SupCo
3-4644-12_1.txt, III. US 4644/12, 2013-04-11,ConCo,22 Cdo 684/2004,rozhodnuti-22_Cdo_684_2004.txt,2004-09-27,SupCo
3-4644-12_1.txt, III. US 4644/12, 2013-04-11,ConCo,22 Cdo 680/2009,rozhodnuti-22_Cdo_680_2009.txt,2009-07-01,SupCo
1-708-14_1.txt, I. US 708/14, 2014-06-26,ConCo,29 Cdo 990/2007,rozhodnuti-29_Cdo_990_2007.txt,2009-05-27,SupCo
3-1898-07_1.txt, III. US 1898/07, 2008-05-14,ConCo,22 Cdo 46/2004,rozhodnuti-22_Cdo_46_2004.txt,2004-03-17,SupCo
3-2321-07_1.txt, III. US 2321/07, 2007-10-05,ConCo,26 Cdo 1990/2005,rozhodnuti-26_Cdo_1990_2005.txt,2006-05-25,SupCo
3-2321-07_1.txt, III. US 2321/07, 2007-10-05,ConCo,26 Cdo 2375/2005,rozhodnuti-26_Cdo_2375_2005.txt,2006-01-26,SupCo
1-3873-17_1.txt, I. US 3873/17, 2018-03-14,ConCo,20 Cdo 4038/2017,rozhodnuti-20_Cdo_4038_2017.txt,2017-10-03,SupCo
1-3873-17_1.txt, I. US 3873/17, 2018-03-14,ConCo,30 Cdo 4051/2011,rozhodnuti-30_Cdo_4051_2011.txt,2012-10-31,SupCo
1-3873-17_1.txt, I. US 3873/17, 2018-03-14,ConCo,20 Cdo 3574/2016,rozhodnuti-20_Cdo_3574_2016.txt,2016-09-29,SupCo
3-103-16_1.txt, III. US 103/16, 2016-09-27,ConCo,30 Cdo 4023/2010,rozhodnuti-30_Cdo_4023_2010.txt,2011-08-31,SupCo
2-1056-16_1.txt, II. US 1056/16, 2017-01-17,ConCo,31 Cdo 1945/2010,rozhodnuti-31_Cdo_1945_2010.txt,2011-05-11,SupCo
2-1056-16_1.txt, II. US 1056/16, 2017-01-17,ConCo,31 Cdo 958/2012,rozhodnuti-31_Cdo_958_2012.txt,2013-07-10,SupCo
1-2625-07_1.txt, I. US 2625/07, 2007-12-12,ConCo,21 Cdo 2623/2006,rozhodnuti-21_Cdo_2623_2006.txt,2007-06-26,SupCo
1-2625-07_1.txt, I. US 2625/07, 2007-12-12,ConCo,21 Cdo 2721/2006,rozhodnuti-21_Cdo_2721_2006.txt,2007-06-26,SupCo
1-2625-07_1.txt, I. US 2625/07, 2007-12-12,ConCo,21 Cdo 2722/2006,rozhodnuti-21_Cdo_2722_2006.txt,2007-06-26,SupCo
1-2625-07_1.txt, I. US 2625/07, 2007-12-12,ConCo,21 Cdo 2723/2006,rozhodnuti-21_Cdo_2723_2006.txt,2007-06-26,SupCo
4-1074-15_1.txt, IV. US 1074/15, 2015-05-11,ConCo,29 ICdo 34/2013,rozhodnuti-29_ICdo_34_2013.txt,2013-09-26,SupCo
2-321-14_1.txt, II. US 321/14, 2014-02-19,ConCo,21 Cdo 3945/2011,rozhodnuti-21_Cdo_3945_2011.txt,2012-11-14,SupCo
4-2975-09_1.txt, IV. US 2975/09, 2010-09-06,ConCo,11 Tdo 238/2008,rozhodnuti-11_Tdo_238_2008.txt,2008-08-14,SupCo
4-1759-18_1.txt, IV. US 1759/18, 2018-09-18,ConCo,28 Cdo 1443/2015,rozhodnuti-28_Cdo_1443_2015.txt,2016-05-02,SupCo
3-3491-14_1.txt, III. US 3491/14, 2015-03-05,ConCo,33 Cdo 3164/2013,rozhodnuti-33_Cdo_3164_2013.txt,2013-10-31,SupCo
3-3491-14_1.txt, III. US 3491/14, 2015-03-05,ConCo,33 Cdo 1405/2014,rozhodnuti-33_Cdo_1405_2014.txt,2014-05-20,SupCo
3-3491-14_1.txt, III. US 3491/14, 2015-03-05,ConCo,32 Cdo 846/2014,rozhodnuti-32_Cdo_846_2014.txt,2014-08-12,SupCo
3-3491-14_1.txt, III. US 3491/14, 2015-03-05,ConCo,25 Cdo 1604/2014,rozhodnuti-25_Cdo_1604_2014.txt,2014-08-26,SupCo
3-3491-14_1.txt, III. US 3491/14, 2015-03-05,ConCo,30 Cdo 2707/2013,rozhodnuti-30_Cdo_2707_2013.txt,2014-02-05,SupCo
3-3491-14_1.txt, III. US 3491/14, 2015-03-05,ConCo,21 Cdo 1529/2014,rozhodnuti-21_Cdo_1529_2014.txt,2014-05-22,SupCo
1-1186-11_1.txt, I. US 1186/11, 2011-09-20,ConCo,30 Cdo 739/2007,rozhodnuti-30_Cdo_739_2007.txt,2007-04-30,SupCo
4-332-10_1.txt, IV. US 332/10, 2010-06-28,ConCo,20 Cdo 3160/2007,rozhodnuti-20_Cdo_3160_2007.txt,2009-10-15,SupCo
3-1406-14_1.txt, III. US 1406/14, 2014-04-29,ConCo,22 Cdo 5023/2008,rozhodnuti-22_Cdo_5023_2008.txt,2010-09-16,SupCo
3-1680-10_1.txt, III. US 1680/10, 2010-07-29,ConCo,21 Cdo 3090/2008,rozhodnuti-21_Cdo_3090_2008.txt,2009-04-29,SupCo
3-681-05.txt, III. US 681/05, 2006-03-07,ConCo,20 Cdo 1418/2002,rozhodnuti-20_Cdo_1418_2002.txt,2002-11-28,SupCo
1-425-07_1.txt, I. US 425/07, 2007-07-31,ConCo,11 Tdo 1237/2006,rozhodnuti-11_Tdo_1237_2006.txt,2006-10-20,SupCo
4-3092-17_1.txt, IV. US 3092/17, 2017-11-29,ConCo,29 Cdo 3899/2015,rozhodnuti-29_Cdo_3899_2015.txt,2016-04-20,SupCo
1-3249-16_1.txt, I. US 3249/16, 2017-04-04,ConCo,28 Cdo 3147/2015,rozhodnuti-28_Cdo_3147_2015.txt,2016-06-30,SupCo
3-925-13_1.txt, III. US 925/13, 2013-07-04,ConCo,20 Cdo 1972/2007,rozhodnuti-20_Cdo_1972_2007.txt,2009-01-28,SupCo
3-1380-07_1.txt, III. US 1380/07, 2008-03-20,ConCo,21 Cdo 187/2003,rozhodnuti-21_Cdo_187_2003.txt,2003-05-14,SupCo
3-1380-07_1.txt, III. US 1380/07, 2008-03-20,ConCo,21 Cdo 2477/2004,rozhodnuti-21_Cdo_2477_2004.txt,2005-11-23,SupCo
3-1380-07_1.txt, III. US 1380/07, 2008-03-20,ConCo,21 Cdo 69/2005,rozhodnuti-21_Cdo_69_2005.txt,2005-11-29,SupCo
3-1380-07_1.txt, III. US 1380/07, 2008-03-20,ConCo,21 Cdo 2859/2005,rozhodnuti-21_Cdo_2859_2005.txt,2006-09-14,SupCo
3-1380-07_1.txt, III. US 1380/07, 2008-03-20,ConCo,21 Cdo 1846/2006,rozhodnuti-21_Cdo_1846_2006.txt,2007-08-29,SupCo
Pl-20-14_2.txt, Pl. US 20/14, 2015-03-24,ConCo,8 Tdo 916/2005,rozhodnuti-8_Tdo_916_2005.txt,2005-10-26,SupCo
1-2456-16_1.txt, I. US 2456/16, 2017-06-20,ConCo,20 Cdo 2131/2008,rozhodnuti-20_Cdo_2131_2008.txt,2010-02-18,SupCo
1-2456-16_1.txt, I. US 2456/16, 2017-06-20,ConCo,20 Cdo 1394/2012,rozhodnuti-20_Cdo_1394_2012.txt,2013-02-19,SupCo
1-2456-16_1.txt, I. US 2456/16, 2017-06-20,ConCo,20 Cdo 1932/2005,rozhodnuti-20_Cdo_1932_2005.txt,2006-03-16,SupCo
2-1483-08_1.txt, II. US 1483/08, 2008-10-23,ConCo,26 Cdo 983/2005,rozhodnuti-26_Cdo_983_2005.txt,2006-01-27,SupCo
2-1483-08_1.txt, II. US 1483/08, 2008-10-23,ConCo,26 Cdo 32/2006,rozhodnuti-26_Cdo_32_2006.txt,2006-07-07,SupCo
2-1483-08_1.txt, II. US 1483/08, 2008-10-23,ConCo,26 Cdo 1039/2006,rozhodnuti-26_Cdo_1039_2006.txt,2006-08-31,SupCo
2-1483-08_1.txt, II. US 1483/08, 2008-10-23,ConCo,26 Cdo 1213/2006,rozhodnuti-26_Cdo_1213_2006.txt,2006-09-20,SupCo
2-1483-08_1.txt, II. US 1483/08, 2008-10-23,ConCo,26 Cdo 1924/2006,rozhodnuti-26_Cdo_1924_2006.txt,2006-10-10,SupCo
2-1483-08_1.txt, II. US 1483/08, 2008-10-23,ConCo,26 Cdo 2106/2006,rozhodnuti-26_Cdo_2106_2006.txt,2006-10-24,SupCo
4-237-14_1.txt, IV. US 237/14, 2014-02-13,ConCo,29 ICdo 34/2013,rozhodnuti-29_ICdo_34_2013.txt,2013-09-26,SupCo
1-1760-16_1.txt, I. US 1760/16, 2017-06-20,ConCo,Plsn 1/2015,rozhodnuti-Plsn_1_2015.txt,2017-01-05,SupCo
1-4003-13_1.txt, I. US 4003/13, 2014-06-12,ConCo,28 Cdo 4678/2010,rozhodnuti-28_Cdo_4678_2010.txt,2011-02-15,SupCo
1-4003-13_1.txt, I. US 4003/13, 2014-06-12,ConCo,28 Cdo 1992/2013,rozhodnuti-28_Cdo_1992_2013.txt,2013-10-09,SupCo
1-4003-13_1.txt, I. US 4003/13, 2014-06-12,ConCo,25 Cdo 198/2007,rozhodnuti-25_Cdo_198_2007.txt,2009-02-17,SupCo
1-2745-12_1.txt, I. US 2745/12, 2012-08-13,ConCo,20 Cdo 961/2011,rozhodnuti-20_Cdo_961_2011.txt,2012-05-29,SupCo
1-2745-12_1.txt, I. US 2745/12, 2012-08-13,ConCo,20 Cdo 1020/99,rozhodnuti-20_Cdo_1020_99.txt,2001-08-29,SupCo
1-2745-12_1.txt, I. US 2745/12, 2012-08-13,ConCo,20 Cdo 554/2002,rozhodnuti-20_Cdo_554_2002.txt,2002-10-25,SupCo
1-570-16_1.txt, I. US 570/16, 2016-05-18,ConCo,21 Cdo 4876/2015,rozhodnuti-21_Cdo_4876_2015.txt,2015-11-20,SupCo
2-247-02.txt, II. US 247/02, 2002-10-08,ConCo,21 Cdo 457/2001,rozhodnuti-21_Cdo_457_2001.txt,2002-02-12,SupCo
3-2701-11_1.txt, III. US 2701/11, 2011-11-24,ConCo,32 Cdo 3669/2009,rozhodnuti-32_Cdo_3669_2009.txt,2011-06-14,SupCo
3-2701-11_1.txt, III. US 2701/11, 2011-11-24,ConCo,32 Cdo 4156/2010,rozhodnuti-32_Cdo_4156_2010.txt,2011-01-18,SupCo
1-3258-12_1.txt, I. US 3258/12, 2013-05-23,ConCo,22 Cdo 2792/2007,rozhodnuti-22_Cdo_2792_2007.txt,2009-02-11,SupCo
3-997-11_2.txt, III. US 997/11, 2011-09-07,ConCo,4 Nd 322/2010,rozhodnuti-4_Nd_322_2010.txt,2010-12-14,SupCo
2-2776-17_1.txt, II. US 2776/17, 2017-12-12,ConCo,20 Cdo 2278/2017,rozhodnuti-20_Cdo_2278_2017.txt,2017-06-27,SupCo
4-1903-07_1.txt, IV. US 1903/07, 2008-01-15,ConCo,Cpjn 200/2005,rozhodnuti-Cpjn_200_2005.txt,2006-02-15,SupCo
2-203-04.txt, II. US 203/04, 2006-01-04,ConCo,6 Tdo 1333/2003,rozhodnuti-6_Tdo_1333_2003.txt,2003-12-18,SupCo
2-203-04.txt, II. US 203/04, 2006-01-04,ConCo,7 Tz 304/2000,rozhodnuti-7_Tz_304_2000.txt,2001-01-24,SupCo
2-203-04.txt, II. US 203/04, 2006-01-04,ConCo,8 Tz 303/2000,rozhodnuti-8_Tz_303_2000.txt,2001-02-07,SupCo
3-2339-14_1.txt, III. US 2339/14, 2014-08-19,ConCo,30 Cdo 3265/2014,rozhodnuti-30_Cdo_3265_2014.txt,2015-05-19,SupCo
4-670-09_1.txt, IV. US 670/09, 2011-10-06,ConCo,21 Cdo 541/2004,rozhodnuti-21_Cdo_541_2004.txt,2004-06-29,SupCo
4-706-06.txt, IV. US 706/06, 2007-02-26,ConCo,28 Cdo 1031/2006,rozhodnuti-28_Cdo_1031_2006.txt,2006-07-26,SupCo
1-1074-09_1.txt, I. US 1074/09, 2009-05-12,ConCo,11 Tdo 40/2004,rozhodnuti-11_Tdo_40_2004.txt,2004-01-30,SupCo
3-290-01.txt, III. US 290/01, 2001-10-04,ConCo,28 Cdo 1936/99,rozhodnuti-28_Cdo_1936_99.txt,2001-02-14,SupCo
4-584-17_1.txt, IV. US 584/17, 2017-03-22,ConCo,23 Cdo 3854/2016,rozhodnuti-23_Cdo_3854_2016.txt,2016-12-06,SupCo
4-584-17_1.txt, IV. US 584/17, 2017-03-22,ConCo,25 Cdo 534/2007,rozhodnuti-25_Cdo_534_2007.txt,2009-01-29,SupCo
4-584-17_1.txt, IV. US 584/17, 2017-03-22,ConCo,22 Cdo 4888/2014,rozhodnuti-22_Cdo_4888_2014.txt,2015-02-24,SupCo
3-647-01.txt, III. US 647/01, 2002-02-28,ConCo,25 Cdo 859/2000,rozhodnuti-25_Cdo_859_2000.txt,2001-08-23,SupCo
4-60-06_1.txt, IV. US 60/06, 2008-07-22,ConCo,6 Tdo 1312/2005,rozhodnuti-6_Tdo_1312_2005.txt,2005-10-26,SupCo
3-744-10_1.txt, III. US 744/10, 2010-10-14,ConCo,7 Tdo 214/2010,rozhodnuti-7_Tdo_214_2010.txt,2010-03-24,SupCo
3-3551-13_1.txt, III. US 3551/13, 2014-03-13,ConCo,21 Cdo 1940/2004,rozhodnuti-21_Cdo_1940_2004.txt,2005-04-13,SupCo
3-3123-13_1.txt, III. US 3123/13, 2013-11-07,ConCo,30 Cdo 1222/2013,rozhodnuti-30_Cdo_1222_2013.txt,2013-06-25,SupCo
4-128-08_1.txt, IV. US 128/08, 2009-07-30,ConCo,6 Tdo 1297/2007,rozhodnuti-6_Tdo_1297_2007.txt,2007-11-29,SupCo
4-128-08_1.txt, IV. US 128/08, 2009-07-30,ConCo,3 Tdo 510/2007,rozhodnuti-3_Tdo_510_2007.txt,2007-10-17,SupCo
3-2573-07_1.txt, III. US 2573/07, 2007-10-25,ConCo,33 Cdo 2272/98,rozhodnuti-33_Cdo_2272_98.txt,1998-12-15,SupCo
1-2238-10_1.txt, I. US 2238/10, 2010-12-14,ConCo,21 Cdo 2192/2001,rozhodnuti-21_Cdo_2192_2001.txt,2002-08-01,SupCo
3-50-13_1.txt, III. US 50/13, 2013-02-28,ConCo,4 Tdo 126/2013,rozhodnuti-4_Tdo_126_2013.txt,2013-02-27,SupCo
4-2418-16_1.txt, IV. US 2418/16, 2017-04-13,ConCo,25 Cdo 5162/2008,rozhodnuti-25_Cdo_5162_2008.txt,2011-01-26,SupCo
4-2418-16_1.txt, IV. US 2418/16, 2017-04-13,ConCo,30 Cdo 2721/2011,rozhodnuti-30_Cdo_2721_2011.txt,2012-02-28,SupCo
2-2832-14_1.txt, II. US 2832/14, 2014-09-30,ConCo,3 Tdo 618/2014,rozhodnuti-3_Tdo_618_2014.txt,2014-05-21,SupCo
3-512-02.txt, III. US 512/02, 2003-01-30,ConCo,30 Cdo 682/2002,rozhodnuti-30_Cdo_682_2002.txt,2002-04-25,SupCo
1-1757-07_1.txt, I. US 1757/07, 2007-10-02,ConCo,20 Cdo 1813/2006,rozhodnuti-20_Cdo_1813_2006.txt,2007-01-11,SupCo
3-796-18_1.txt, III. US 796/18, 2018-04-24,ConCo,29 Cdo 1301/2013,rozhodnuti-29_Cdo_1301_2013.txt,2013-07-17,SupCo
2-2547-16_1.txt, II. US 2547/16, 2017-03-21,ConCo,29 Cdo 103/2012,rozhodnuti-29_Cdo_103_2012.txt,2013-06-26,SupCo
4-267-14_1.txt, IV. US 267/14, 2014-04-02,ConCo,28 Cdo 3907/2008,rozhodnuti-28_Cdo_3907_2008.txt,2008-12-17,SupCo
3-1794-17_1.txt, III. US 1794/17, 2017-08-08,ConCo,7 Tdo 348/2015,rozhodnuti-7_Tdo_348_2015.txt,2015-04-01,SupCo
3-2074-11_1.txt, III. US 2074/11, 2011-12-15,ConCo,30 Cdo 958/2009,rozhodnuti-30_Cdo_958_2009.txt,2010-09-23,SupCo
1-433-16_1.txt, I. US 433/16, 2017-04-12,ConCo,22 Cdo 1767/2016,rozhodnuti-22_Cdo_1767_2016.txt,2016-08-30,SupCo
1-433-16_1.txt, I. US 433/16, 2017-04-12,ConCo,22 Cdo 2149/2014,rozhodnuti-22_Cdo_2149_2014.txt,2014-11-26,SupCo
1-170-11_1.txt, I. US 170/11, 2012-01-03,ConCo,25 Cdo 631/98,rozhodnuti-25_Cdo_631_98.txt,2000-05-25,SupCo
2-385-15_1.txt, II. US 385/15, 2015-12-08,ConCo,21 Cdo 818/2003,rozhodnuti-21_Cdo_818_2003.txt,2003-07-16,SupCo
1-596-03.txt, I. US 596/03, 2006-10-03,ConCo,20 Cdo 1569/2002,rozhodnuti-20_Cdo_1569_2002.txt,2003-07-31,SupCo
2-47-03.txt, II. US 47/03, 2003-03-11,ConCo,22 Cdo 1398/2000,rozhodnuti-22_Cdo_1398_2000.txt,2002-02-27,SupCo
2-47-03.txt, II. US 47/03, 2003-03-11,ConCo,22 Cdo 1843/2000,rozhodnuti-22_Cdo_1843_2000.txt,2002-05-07,SupCo
2-1473-11_1.txt, II. US 1473/11, 2011-12-01,ConCo,21 Cdo 366/2002,rozhodnuti-21_Cdo_366_2002.txt,2002-10-22,SupCo
3-3367-15_1.txt, III. US 3367/15, 2015-12-03,ConCo,26 Cdo 2858/2000,rozhodnuti-26_Cdo_2858_2000.txt,2002-09-05,SupCo
3-3367-15_1.txt, III. US 3367/15, 2015-12-03,ConCo,22 Cdo 1927/2004,rozhodnuti-22_Cdo_1927_2004.txt,2005-07-28,SupCo
3-609-17_1.txt, III. US 609/17, 2017-06-06,ConCo,21 Cdo 496/2014,rozhodnuti-21_Cdo_496_2014.txt,2015-02-24,SupCo
1-2502-17_1.txt, I. US 2502/17, 2018-05-14,ConCo,25 Cdo 1559/2013,rozhodnuti-25_Cdo_1559_2013.txt,2013-07-23,SupCo
1-2502-17_1.txt, I. US 2502/17, 2018-05-14,ConCo,32 Cdo 1389/2013,rozhodnuti-32_Cdo_1389_2013.txt,2013-10-30,SupCo
1-205-06.txt, I. US 205/06, 2006-08-07,ConCo,5 Tdo 894/2006,rozhodnuti-5_Tdo_894_2006.txt,2006-08-09,SupCo
Pl-14-13_1.txt, Pl. US 14/13, 2013-09-24,ConCo,8 Tdo 661/2013,rozhodnuti-8_Tdo_661_2013.txt,2013-07-24,SupCo
1-2682-16_1.txt, I. US 2682/16, 2016-10-04,ConCo,Tpjn 301/2013,rozhodnuti-Tpjn_301_2013.txt,2014-03-13,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,25 Cdo 1309/2006,rozhodnuti-25_Cdo_1309_2006.txt,2008-04-22,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,25 Cdo 1250/2006,rozhodnuti-25_Cdo_1250_2006.txt,2008-02-28,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,26 Cdo 983/2005,rozhodnuti-26_Cdo_983_2005.txt,2006-01-27,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,26 Cdo 819/2005,rozhodnuti-26_Cdo_819_2005.txt,2005-09-22,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,26 Cdo 32/2006,rozhodnuti-26_Cdo_32_2006.txt,2006-07-07,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,26 Cdo 1039/2006,rozhodnuti-26_Cdo_1039_2006.txt,2006-08-31,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,26 Cdo 1213/2006,rozhodnuti-26_Cdo_1213_2006.txt,2006-09-20,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,26 Cdo 1924/2006,rozhodnuti-26_Cdo_1924_2006.txt,2006-10-10,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,26 Cdo 2106/2006,rozhodnuti-26_Cdo_2106_2006.txt,2006-10-24,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,25 Cdo 2625/2003,rozhodnuti-25_Cdo_2625_2003.txt,2004-09-01,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,25 Cdo 1704/2004,rozhodnuti-25_Cdo_1704_2004.txt,2005-02-23,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,25 Cdo 1397/2004,rozhodnuti-25_Cdo_1397_2004.txt,2005-04-14,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,25 Cdo 2402/2004,rozhodnuti-25_Cdo_2402_2004.txt,2005-08-30,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,25 Cdo 2222/2004,rozhodnuti-25_Cdo_2222_2004.txt,2005-09-13,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,25 Cdo 454/2005,rozhodnuti-25_Cdo_454_2005.txt,2006-03-28,SupCo
3-2319-08_1.txt, III. US 2319/08, 2008-12-11,ConCo,25 Cdo 5074/2007,rozhodnuti-25_Cdo_5074_2007.txt,2008-01-30,SupCo
1-47-05.txt, I. US 47/05, 2006-07-13,ConCo,26 Cdo 867/2004,rozhodnuti-26_Cdo_867_2004.txt,2005-08-31,SupCo
1-47-05.txt, I. US 47/05, 2006-07-13,ConCo,26 Cdo 80/2005,rozhodnuti-26_Cdo_80_2005.txt,2005-09-15,SupCo
1-47-05.txt, I. US 47/05, 2006-07-13,ConCo,26 Cdo 819/2005,rozhodnuti-26_Cdo_819_2005.txt,2005-09-22,SupCo
1-47-05.txt, I. US 47/05, 2006-07-13,ConCo,26 Cdo 1912/2005,rozhodnuti-26_Cdo_1912_2005.txt,2005-10-26,SupCo
4-1167-11_1.txt, IV. US 1167/11, 2012-06-20,ConCo,28 Cdo 4813/2007,rozhodnuti-28_Cdo_4813_2007.txt,2009-02-25,SupCo
4-1167-11_1.txt, IV. US 1167/11, 2012-06-20,ConCo,28 Cdo 1895/2001,rozhodnuti-28_Cdo_1895_2001.txt,2002-05-22,SupCo
4-1167-11_1.txt, IV. US 1167/11, 2012-06-20,ConCo,28 Cdo 4199/2009,rozhodnuti-28_Cdo_4199_2009.txt,2010-10-20,SupCo
