source_file,docket_number,date,court,reference
0084_4Azs_0700119A_prevedeno.txt,4 Azs 84/2007 - 119,2007-12-28,SupAdmCo, III US 236/99
0003_6Ans_0700103A_prevedeno.txt,6 Ans 3/2007 - 103,2008-01-31,SupAdmCo, I.US 487/04
0031_1Afs_0800094A_prevedeno.txt,Spis 1 Afs 31/2008 byl spojen se spisem Ä­slo 1 Afs 27/2008 a pod touto spisovou znakou bylo,2008-07-30,SupAdmCo,ve veci I. US 163/02
0031_1Afs_0800094A_prevedeno.txt,Spis 1 Afs 31/2008 byl spojen se spisem Ä­slo 1 Afs 27/2008 a pod touto spisovou znakou bylo,2008-07-30,SupAdmCo, Pl. US 50/04 - Cukern?© kv??ty II.
0030_6As__0800097A_prevedeno.txt,6 As 30/2008 - 97,2009-01-22,SupAdmCo, IV US 2449/08
0067_3As__0700054A_prevedeno.txt,3 As 67/2007 - 54,2008-02-06,SupAdmCo, Pl US 15/02
0067_3As__0700054A_prevedeno.txt,3 As 67/2007 - 54,2008-02-06,SupAdmCo, Pl.US 42/04
0015_8Afs_1300008_prevedeno.txt,7 Afs 75/2010 - 64,2010-11-03,SupAdmCo, I. US 2799/2008
0042_9Afs_110_20120113100509_prevedeno.txt,9 Afs 42/2011 - 56,2012-01-12,SupAdmCo, IV. US 29/2005
0057_7As__100_20120427122145_prevedeno.txt,7 As 57/2010 - 82,2012-04-03,SupAdmCo, I. US 1898/09 ci IV. US 946/09
0027_6As__110_20110830023853_prevedeno.txt,6 As 27/2011 - 77,2011-08-03,SupAdmCo, I. US 656/2010
0096_3Ads_0700053A_prevedeno.txt,3 Ads 96/2007 - 53,2008-01-16,SupAdmCo, III. US 252/04 a Pl. US 4/06
0016_1Afs_0700056A_prevedeno.txt,1 Afs 16/2007 - 56,2007-08-22,SupAdmCo,ve veci III. US 31/02
0165_2Afs_0500078A_prevedeno.txt,2 Afs 165/2005 - 78,2006-05-03,SupAdmCo, I US 544/02
0075_0Nao_1200015_20160223102013_prevedeno.txt,Nao 75/2012 - 15,2012-11-29,SupAdmCo, II US 218/97
0075_0Nao_1200015_20160223102013_prevedeno.txt,Nao 75/2012 - 15,2012-11-29,SupAdmCo, IV US 466/97
0022_7Afs_1100059A_prevedeno.txt,7 Afs 22/2011 - 59,2011-08-25,SupAdmCo, III.US 374/06
0099_4As__1600031_20170104084520_prevedeno.txt,4 As 99/2016 - 31,2016-12-28,SupAdmCo, III.US 272/13
0099_4As__1600031_20170104084520_prevedeno.txt,4 As 99/2016 - 31,2016-12-28,SupAdmCo, IV.US 883/15
0063_1As__11_20110916103603_prevedeno.txt,1 As 63/2011 - 90,2011-08-17,SupAdmCo,ve veci I. US 1849/08
0080_2Azs_0500046A_prevedeno.txt,2 Azs 80/2005 - 46,2006-02-16,SupAdmCo, I. US 63/96 ci III. US 127/96
0058_9Afs_0700109A_prevedeno.txt,9 Afs 58/2007 - 109,2008-11-20,SupAdmCo, I US 2345/07
0058_9Afs_0700109A_prevedeno.txt,9 Afs 58/2007 - 109,2008-11-20,SupAdmCo, I. US 447/2000 a I. US 448/2000
0083_2Afs_1500039_20151103094957_prevedeno.txt,2 Afs 83/2015 - 39,2015-11-27,SupAdmCo, Pl US 17/11
