ssource_file,docket_number,date,court,reference,source_file2,date2,court2
4-2582-11_1.txt,IV. US 2582/11,2011-11-07,ConCo,8 Afs 50/2010-91,0050_8Afs_100_20110609102336_prevedeno.txt,2011-05-31,SupAdmCo
4-3313-09_1.txt,IV. US 3313/09,2010-04-21,ConCo,2 Ao 3/2007,0002_2Ao__0700073A_prevedeno.txt,2007-11-24,SupAdmCo
4-3313-09_1.txt,IV. US 3313/09,2010-04-21,ConCo,2 Ao 4/2008,0004_2Ao__0800088A_prevedeno.txt,2009-02-05,SupAdmCo
4-3313-09_1.txt,IV. US 3313/09,2010-04-21,ConCo,1 Ao 1/2009-120,0001_1Ao__0900120A_prevedeno.txt,2009-07-21,SupAdmCo
4-422-05.txt,IV. US 422/05,2005-10-26,ConCo,5 Azs 52/2004,0052_5Azs_0400045A_prevedeno.txt,2004-07-29,SupAdmCo
4-545-07_1.txt,IV. US 545/07,2007-07-17,ConCo,2 Afs 1/2006,0001_2Afs_0600119A_prevedeno.txt,2006-11-28,SupAdmCo
4-545-07_1.txt,IV. US 545/07,2007-07-17,ConCo,1 Afs 108/2006-104,0108_1Afs_0600104A_prevedeno.txt,2007-03-21,SupAdmCo
3-1874-15_1.txt,III. US 1874/15,2015-07-30,ConCo,7 As 120/2015,0120_7As__1500048_20150828123139_prevedeno.txt,2015-08-20,SupAdmCo
1-1144-16_1.txt,I. US 1144/16,2016-12-06,ConCo,8 Aps 6/2007-256,0006_8Aps_0700256A_prevedeno.txt,2009-04-17,SupAdmCo
4-2323-07_1.txt,IV. US 2323/07,2007-11-13,ConCo,8 Afs 127/2005-65,0127_8Afs_0500065A_prevedeno.txt,2007-07-31,SupAdmCo
4-561-05.txt,IV. US 561/05,2006-02-27,ConCo,2 Afs 44/2003,0044_2Afs_0300073A_prevedeno.txt,2004-04-01,SupAdmCo
4-2170-08_1.txt,IV. US 2170/08,2009-05-12,ConCo,2 Azs 54/2007-42,0054_2Azs_0700042A_prevedeno.txt,2007-08-02,SupAdmCo
4-2170-08_1.txt,IV. US 2170/08,2009-05-12,ConCo,3 Azs 234/2006-48,0234_3Azs_0600048A_prevedeno.txt,2007-03-14,SupAdmCo
4-2170-08_1.txt,IV. US 2170/08,2009-05-12,ConCo,4 Azs 74/2007-44,0074_4Azs_0700044A_prevedeno.txt,2007-11-28,SupAdmCo
4-2170-08_1.txt,IV. US 2170/08,2009-05-12,ConCo,2 As 69/2008-148,0069_2As__0800148A_prevedeno.txt,2009-02-04,SupAdmCo
4-2170-08_1.txt,IV. US 2170/08,2009-05-12,ConCo,5 Afs 16/2003-56,0016_5Afs_0300056A_prevedeno.txt,2004-11-12,SupAdmCo
4-316-06.txt,IV. US 316/06,2007-02-19,ConCo,7 Afs 6/2005,0006_7Afs_0500069A_prevedeno.txt,2006-03-30,SupAdmCo
1-1855-14_1.txt,I. US 1855/14,2016-11-01,ConCo,4 Azs 60/2007-136,0060_4Azs_0700_20110517032244_prevedeno.txt,2011-03-31,SupAdmCo
1-1855-14_1.txt,I. US 1855/14,2016-11-01,ConCo,4 Azs 60/2007-119,0060_4Azs_0700119A_prevedeno.txt,2010-09-07,SupAdmCo
4-2566-18_1.txt,IV. US 2566/18,2018-08-31,ConCo,6 Azs 306/2005-66,0306_6Azs_0500066A_prevedeno.txt,2006-11-19,SupAdmCo
1-655-05.txt,I. US 655/05,2006-07-20,ConCo,A 8/2003,000811A___0300032A_prevedeno.txt,2003-09-24,SupAdmCo
2-703-06_1.txt,II. US 703/06,2009-04-21,ConCo,2 Afs 144/2004,0144_2Afs_0400131A_prevedeno.txt,2005-11-02,SupAdmCo
2-703-06_1.txt,II. US 703/06,2009-04-21,ConCo,2 Afs 31/2005,0031_2Afs_0500057A_prevedeno.txt,2006-01-24,SupAdmCo
1-2698-09_1.txt,I. US 2698/09,2009-11-30,ConCo,7 Afs 54/2008-101,0054_7Afs_0800101A_prevedeno.txt,2009-03-31,SupAdmCo
2-2138-14_1.txt,II. US 2138/14,2014-08-26,ConCo,2 Afs 7/2006-107,0007_2Afs_0600107A_prevedeno.txt,2006-11-25,SupAdmCo
2-2138-14_1.txt,II. US 2138/14,2014-08-26,ConCo,5 Afs 129/2006-142,0129_5Afs_0600142A_prevedeno.txt,2007-07-27,SupAdmCo
2-2138-14_1.txt,II. US 2138/14,2014-08-26,ConCo,2 Afs 24/2007-119,0024_2Afs_0700119A_prevedeno.txt,2008-01-30,SupAdmCo
3-1565-17_1.txt,III. US 1565/17,2017-07-18,ConCo,8 As 143/2014-47,0143_8As__1400047_20150811125552_prevedeno.txt,2015-07-31,SupAdmCo
4-4175-16_1.txt,IV. US 4175/16,2017-03-07,ConCo,2 As 45/2010,0045_2As__100_20111216021304_prevedeno.txt,2011-11-18,SupAdmCo
4-4175-16_1.txt,IV. US 4175/16,2017-03-07,ConCo,8 Afs 40/2012,0040_8Afs_120_20131118093738_prevedeno.txt,2013-11-30,SupAdmCo
1-1171-09_1.txt,I. US 1171/09,2009-11-25,ConCo,8 As 62/2005,0062_8As__0500066A_prevedeno.txt,2007-02-26,SupAdmCo
3-3645-14_1.txt,III. US 3645/14,2015-03-26,ConCo,9 Afs 86/2007-16,0086_9Afs_0700161A_prevedeno.txt,2007-11-23,SupAdmCo
1-395-06_1.txt,I. US 395/06,2007-10-23,ConCo,2 As 68/2004-79,0068_2As__0400079A_prevedeno.txt,2005-09-21,SupAdmCo
1-395-06_1.txt,I. US 395/06,2007-10-23,ConCo,2 As 68/2004,0068_2As__0400079A_prevedeno.txt,2005-09-21,SupAdmCo
1-10-06.txt,I. US 10/06,2006-07-19,ConCo,6 Afs 19/2003-79,0019_6Afs_0300079A_prevedeno.txt,2005-05-31,SupAdmCo
1-1969-16_1.txt,I. US 1969/16,2016-08-30,ConCo,7 Azs 79/2009-84,0079_7Azs_090_20110315085339_prevedeno.txt,2011-03-08,SupAdmCo
1-257-06_1.txt,I. US 257/06,2008-11-04,ConCo,4 Ads 23/2005,0023_4Ads_0500086A_prevedeno.txt,2008-12-10,SupAdmCo
1-257-06_1.txt,I. US 257/06,2008-11-04,ConCo,3 Ads 2/2003-112,0002_3Ads_0300112A_prevedeno.txt,2005-11-26,SupAdmCo
1-1540-15_1.txt,I. US 1540/15,2015-09-29,ConCo,8 Afs 13/2014-93,0013_8Afs_1400093_20150320110406_prevedeno.txt,2015-03-16,SupAdmCo
Pl-22-06.txt,Pl. US 22/06,2007-02-08,ConCo,Konf 64/2005,006411Konf0500033A_prevedeno.txt,2006-08-14,SupAdmCo
1-1601-08_1.txt,I. US 1601/08,2008-08-15,ConCo,1 Afs 56/2004-114,0056_1Afs_0400114A_prevedeno.txt,2006-12-19,SupAdmCo
4-3596-15_1.txt,IV. US 3596/15,2016-08-30,ConCo,6 As 211/2014-17,0211_6As__1400017_20151006165240_prevedeno.txt,2015-09-30,SupAdmCo
4-3596-15_1.txt,IV. US 3596/15,2016-08-30,ConCo,9 As 1/2009-141,0001_9As__0900_67b9b95c_0798_46a4_a89f_2d747f469a88_prevedeno.txt,2009-12-17,SupAdmCo
4-3596-15_1.txt,IV. US 3596/15,2016-08-30,ConCo,8 As 43/2011-56,0043_8As__110_20120308083438_prevedeno.txt,2012-03-05,SupAdmCo
4-669-16_1.txt,IV. US 669/16,2016-04-12,ConCo,4 As 93/2014-40,0093_4As__140_20140912092850_prevedeno.txt,2014-08-13,SupAdmCo
2-1485-14_1.txt,II. US 1485/14,2014-06-11,ConCo,8 As 31/2012-76,0031_8As__120_20130204100508_prevedeno.txt,2013-01-15,SupAdmCo
2-545-04.txt,II. US 545/04,2005-03-24,ConCo,2 Ads 48/2003-85,0048_2Ads_0300085A_prevedeno.txt,2004-05-27,SupAdmCo
1-277-05.txt,I. US 277/05,2006-03-21,ConCo,2 Afs 180/2004-44,0180_2Afs_0400044A_prevedeno.txt,2005-09-14,SupAdmCo
2-3729-17_1.txt,II. US 3729/17,2018-01-03,ConCo,4 As 4/2003-74,0004_4As__0300074A_prevedeno.txt,2004-06-15,SupAdmCo
2-3729-17_1.txt,II. US 3729/17,2018-01-03,ConCo,8 As 110/2015-46,0110_8As__1500046_20151104153032_prevedeno.txt,2015-11-22,SupAdmCo
2-3729-17_1.txt,II. US 3729/17,2018-01-03,ConCo,3 Ads 47/2011-74,0047_3Ads_110_20110727034359_prevedeno.txt,2011-07-08,SupAdmCo
2-3729-17_1.txt,II. US 3729/17,2018-01-03,ConCo,4 Ads 87/2013-40,0087_4Ads_130_20131219094406_prevedeno.txt,2013-11-27,SupAdmCo
2-3729-17_1.txt,II. US 3729/17,2018-01-03,ConCo,4 As 265/2015-41,0265_4As__1500041_20160321131808_prevedeno.txt,2016-03-10,SupAdmCo
2-3729-17_1.txt,II. US 3729/17,2018-01-03,ConCo,7 As 110/2014-52,0110_7As__1400052_20141114083441_prevedeno.txt,2014-11-23,SupAdmCo
4-3195-15_1.txt,IV. US 3195/15,2016-02-02,ConCo,1 As 1/2007-104,0001_1As__0700104A_prevedeno.txt,2007-07-25,SupAdmCo
3-1290-11_1.txt,III. US 1290/11,2011-05-26,ConCo,2 Afs 5/2009-81,0005_2Afs_0900081A_prevedeno.txt,2009-08-28,SupAdmCo
3-1290-11_1.txt,III. US 1290/11,2011-05-26,ConCo,7 Afs 63/2010-65,0063_7Afs_1000_d03cd38a_fbdd_4d02_adef_d95301dae7d2_prevedeno.txt,2010-08-12,SupAdmCo
1-460-07_1.txt,I. US 460/07,2007-07-10,ConCo,2 As 53/2004,0053_2As__0400076A_prevedeno.txt,2005-04-21,SupAdmCo
3-2249-08_1.txt,III. US 2249/08,2009-03-19,ConCo,5 Afs 16/2003-56,0016_5Afs_0300056A_prevedeno.txt,2004-11-12,SupAdmCo
3-2249-08_1.txt,III. US 2249/08,2009-03-19,ConCo,2 Aps 1/2006,0001_2Aps_0600080A_prevedeno.txt,2007-01-31,SupAdmCo
2-2238-14_1.txt,II. US 2238/14,2015-01-27,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
2-443-08_1.txt,II. US 443/08,2010-04-22,ConCo,2 Afs 108/2004,0108_2Afs_0400106A_prevedeno.txt,2005-02-10,SupAdmCo
3-1666-13_1.txt,III. US 1666/13,2013-08-08,ConCo,4 Ads 29/2007-85,0029_4Ads_0700085A_prevedeno.txt,2007-08-31,SupAdmCo
1-8-15_1.txt,I. US 8/15,2015-10-27,ConCo,1 As 33/2011-58,0033_1As__110_20110412041518_prevedeno.txt,2011-04-12,SupAdmCo
4-3055-12_1.txt,IV. US 3055/12,2013-03-25,ConCo,7 As 69/2012-20,0069_7As__120_20120608023532_prevedeno.txt,2012-05-17,SupAdmCo
1-1891-13_1.txt,I. US 1891/13,2015-08-11,ConCo,9 Afs 55/2012,0055_9Afs_12_20130624072034_prevedeno.txt,2013-05-23,SupAdmCo
3-1498-11_1.txt,III. US 1498/11,2011-07-13,ConCo,2 As 78/2006-64,0078_2As__0600064A_prevedeno.txt,2007-05-16,SupAdmCo
2-2587-17_1.txt,II. US 2587/17,2017-09-21,ConCo,3 Afs 199/2017,0199_3Afs_1700041_20180823132426_20180824090058_prevedeno.txt,2018-08-16,SupAdmCo
3-2173-10_1.txt,III. US 2173/10,2012-05-10,ConCo,4 Ads 152/2008-69,0152_4Ads_0800069A_prevedeno.txt,2009-06-16,SupAdmCo
4-2148-11_1.txt,IV. US 2148/11,2012-02-27,ConCo,4 As 16/2011,0016_4As__1100_20110527100719_prevedeno.txt,2011-05-12,SupAdmCo
2-2566-15_1.txt,II. US 2566/15,2017-09-19,ConCo,9 Afs 4/2012-30,0004_9Afs_120_20130110134004_prevedeno.txt,2013-01-09,SupAdmCo
2-2566-15_1.txt,II. US 2566/15,2017-09-19,ConCo,9 Afs 4/2012,0004_9Afs_120_20130110134004_prevedeno.txt,2013-01-09,SupAdmCo
2-2566-15_1.txt,II. US 2566/15,2017-09-19,ConCo,8 Afs 6/2011-86,0006_8Afs_110_20110816073516_prevedeno.txt,2011-08-01,SupAdmCo
2-2566-15_1.txt,II. US 2566/15,2017-09-19,ConCo,1 Afs 47/2009-45,0047_1Afs_0900045A_prevedeno.txt,2009-06-11,SupAdmCo
3-3006-07_1.txt,III. US 3006/07,2009-06-11,ConCo,Konf 81/2004-12,008111Konf0400012A_prevedeno.txt,2005-05-05,SupAdmCo
4-2880-08_1.txt,IV. US 2880/08,2009-01-12,ConCo,1 Afs 8/2007-116,0008_1Afs_0700116A_prevedeno.txt,2008-08-20,SupAdmCo
1-1419-07_1.txt,I. US 1419/07,2009-05-06,ConCo,9 Afs 86/2007-161,0086_9Afs_0700161A_prevedeno.txt,2007-11-23,SupAdmCo
2-259-15_1.txt,II. US 259/15,2015-02-10,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
1-1916-16_1.txt,I. US 1916/16,2017-05-30,ConCo,10 As 264/2015-46,026410As__1500046_20160419092347_prevedeno.txt,2016-03-30,SupAdmCo
1-1916-16_1.txt,I. US 1916/16,2017-05-30,ConCo,4 As 157/2013-33,0157_4As__13_20140513122529_prevedeno.txt,2014-04-18,SupAdmCo
1-1916-16_1.txt,I. US 1916/16,2017-05-30,ConCo,8 As 16/2009-31,0016_8As__0900_15a30dc0_39cb_45c0_ab44_49a6dbb058ad_prevedeno.txt,2010-07-30,SupAdmCo
1-3696-10_1.txt,I. US 3696/10,2011-06-15,ConCo,1 Afs 70/2010-57,0070_1Afs_1000057A_prevedeno.txt,2010-09-22,SupAdmCo
1-3696-10_1.txt,I. US 3696/10,2011-06-15,ConCo,2 Afs 111/2008-52,0111_2Afs_0800052A_prevedeno.txt,2008-11-28,SupAdmCo
1-3696-10_1.txt,I. US 3696/10,2011-06-15,ConCo,8 Afs 51/2007-87,0051_8Afs_0700087A_prevedeno.txt,2009-07-28,SupAdmCo
1-1701-07_1.txt,I. US 1701/07,2010-01-28,ConCo,2 As 81/2003-48,0081_2As__0300048A_prevedeno.txt,2004-06-17,SupAdmCo
Pl-23-11_1.txt,Pl. US 23/11,2012-04-24,ConCo,2 As 87/2010,0087_2As__1000_20101022101526_prevedeno.txt,2010-11-20,SupAdmCo
Pl-23-11_1.txt,Pl. US 23/11,2012-04-24,ConCo,9 As 95/2008,0095_9As__0800045A_prevedeno.txt,2009-09-10,SupAdmCo
Pl-23-11_1.txt,Pl. US 23/11,2012-04-24,ConCo,2 As 29/2003,0029_2As__0300036A_prevedeno.txt,2003-10-16,SupAdmCo
3-1209-17_1.txt,III. US 1209/17,2017-05-30,ConCo,9 Afs 81/2007,0020_3Afs_1400001_prevedeno.txt,2007-11-09,SupAdmCo
3-1209-17_1.txt,III. US 1209/17,2017-05-30,ConCo,5 Afs 74/2009,0074_5Afs_0900_63dbb0d4_e841_4d8e_a257_c17f79c61377_prevedeno.txt,2010-03-01,SupAdmCo
3-1209-17_1.txt,III. US 1209/17,2017-05-30,ConCo,5 Afs 24/2010-117,0024_5Afs_100_20110222033446_prevedeno.txt,2011-01-26,SupAdmCo
3-1209-17_1.txt,III. US 1209/17,2017-05-30,ConCo,2 Afs 24/2007-119,0024_2Afs_0700119A_prevedeno.txt,2008-01-30,SupAdmCo
1-175-05.txt,I. US 175/05,2005-12-13,ConCo,5 Afs 66/2004-50,0066_5Afs_0400050A_prevedeno.txt,2005-01-28,SupAdmCo
2-2174-15_1.txt,II. US 2174/15,2016-02-16,ConCo,8 Ans 2/2012-278,0002_8Ans_12_20140528155617_prevedeno.txt,2014-05-20,SupAdmCo
3-1237-15_1.txt,III. US 1237/15,2016-03-15,ConCo,6 As 81/2014-65,0081_6As__14_20140722125556_prevedeno.txt,2014-07-10,SupAdmCo
3-1237-15_1.txt,III. US 1237/15,2016-03-15,ConCo,8 As 25/2009-71,0025_8As__0900066A_prevedeno.txt,2009-05-25,SupAdmCo
3-1237-15_1.txt,III. US 1237/15,2016-03-15,ConCo,6 As 35/2012-42,0035_6As__12_20121123110058_prevedeno.txt,2012-11-24,SupAdmCo
3-1237-15_1.txt,III. US 1237/15,2016-03-15,ConCo,6 As 1/2011-139,0001_6As__110_20110610094240_prevedeno.txt,2011-05-25,SupAdmCo
3-1237-15_1.txt,III. US 1237/15,2016-03-15,ConCo,6 Ads 14/2011-241,0014_6Ads_110_20111018104018_prevedeno.txt,2011-09-22,SupAdmCo
Pl-26-14_1.txt,Pl. US 26/14,2016-01-19,ConCo,Vol 18/2014-46,0018_0Vol_1400046_20141024122237_prevedeno.txt,2014-11-22,SupAdmCo
2-3967-16_1.txt,II. US 3967/16,2017-01-03,ConCo,7 As 33/2010-99,0033_7As__1000_b1715469_cf02_4a7f_92d7_6114d8b429cf_prevedeno.txt,2010-06-09,SupAdmCo
2-3967-16_1.txt,II. US 3967/16,2017-01-03,ConCo,6 As 69/2016-39,0069_6As__1600039_20160606085630_prevedeno.txt,2016-05-19,SupAdmCo
3-2554-14_1.txt,III. US 2554/14,2014-10-16,ConCo,8 Afs 31/2012-53,0031_8Afs_120_20130703074142_prevedeno.txt,2013-06-11,SupAdmCo
4-3410-13_1.txt,IV. US 3410/13,2014-10-13,ConCo,8 As 113/2012,0113_8As__120_20130910122423_prevedeno.txt,2013-08-20,SupAdmCo
2-2212-08_1.txt,II. US 2212/08,2009-04-02,ConCo,7 Afs 10/2006-57,0010_7Afs_0600057A_prevedeno.txt,2007-03-15,SupAdmCo
1-1434-17_1.txt,I. US 1434/17,2018-06-11,ConCo,1 Afs 76/2013,0076_1Afs_130_20140207135658_prevedeno.txt,2014-01-21,SupAdmCo
1-1434-17_1.txt,I. US 1434/17,2018-06-11,ConCo,1 Afs 121/2014,0121_1Afs_1400052_20150108142955_prevedeno.txt,2014-12-17,SupAdmCo
1-1434-17_1.txt,I. US 1434/17,2018-06-11,ConCo,1 Afs 171/2015,0171_1Afs_1500041_20150924150019_prevedeno.txt,2015-08-27,SupAdmCo
1-1434-17_1.txt,I. US 1434/17,2018-06-11,ConCo,7 Afs 32/2013,0032_7Afs_130_20130624134113_prevedeno.txt,2013-05-23,SupAdmCo
1-1434-17_1.txt,I. US 1434/17,2018-06-11,ConCo,7 Afs 17/2013,0017_7Afs_130_20130624115132_prevedeno.txt,2013-05-23,SupAdmCo
1-1434-17_1.txt,I. US 1434/17,2018-06-11,ConCo,7 Afs 20/2013,0020_7Afs_130_20130624110237_prevedeno.txt,2013-05-23,SupAdmCo
2-2079-16_1.txt,II. US 2079/16,2017-10-24,ConCo,7 Aos 4/2012-31,0004_7Aos_120_20130625101737_prevedeno.txt,2013-05-23,SupAdmCo
1-1239-17_1.txt,I. US 1239/17,2017-05-24,ConCo,4 Ads 50/2008-84,0050_4Ads_0800084A_prevedeno.txt,2008-12-22,SupAdmCo
2-1424-17_1.txt,II. US 1424/17,2017-10-10,ConCo,5 Afs 35/2009-265,0035_5Afs_09_20110405024049_prevedeno.txt,2011-03-22,SupAdmCo
2-1424-17_1.txt,II. US 1424/17,2017-10-10,ConCo,9 Afs 72/2012-76,0072_9Afs_12_20140214161950_prevedeno.txt,2014-02-13,SupAdmCo
2-1424-17_1.txt,II. US 1424/17,2017-10-10,ConCo,7 Afs 68/2013-36,0068_7Afs_130_20140618090841_prevedeno.txt,2014-05-29,SupAdmCo
1-1266-17_1.txt,I. US 1266/17,2018-03-21,ConCo,3 As 50/2012-44,0050_3As__12_20121126085547_prevedeno.txt,2012-11-22,SupAdmCo
1-1014-08_1.txt,I. US 1014/08,2008-09-16,ConCo,5 Ads 4/2003-35,0004_5Ads_0300035A_prevedeno.txt,2003-05-29,SupAdmCo
3-898-06.txt,III. US 898/06,2007-02-28,ConCo,2 Afs 198/2004-117,0198_2Afs_0400117A_prevedeno.txt,2005-09-30,SupAdmCo
3-537-09_1.txt,III. US 537/09,2009-05-28,ConCo,4 As 14/2008-124,0014_4As__0800124A_prevedeno.txt,2008-12-04,SupAdmCo
3-537-09_1.txt,III. US 537/09,2009-05-28,ConCo,2 Azs 23/2003,0023_2Azs_0300039A_prevedeno.txt,2003-11-24,SupAdmCo
3-537-09_1.txt,III. US 537/09,2009-05-28,ConCo,2 As 25/2007,0025_2As__0700118A_prevedeno.txt,2009-02-17,SupAdmCo
3-537-09_1.txt,III. US 537/09,2009-05-28,ConCo,2 As 19/2004,0019_2As__0400092A_prevedeno.txt,2004-09-22,SupAdmCo
2-2396-09_1.txt,II. US 2396/09,2012-08-13,ConCo,6 As 40/2006-87,0040_6As__0600087A_prevedeno.txt,2007-04-26,SupAdmCo
4-1438-11_1.txt,IV. US 1438/11,2011-10-07,ConCo,9 As 40/2010-130,0040_9As__1000_23034d90_ac5a_4d50_82f4_097f264e128a_prevedeno.txt,2010-05-27,SupAdmCo
1-279-06.txt,I. US 279/06,2006-08-08,ConCo,2 Afs 17/2005-50,0017_2Afs_0500050A_prevedeno.txt,2006-01-19,SupAdmCo
1-279-06.txt,I. US 279/06,2006-08-08,ConCo,2 Afs 81/2004,0081_2Afs_0400054A_prevedeno.txt,2005-11-26,SupAdmCo
2-2097-16_1.txt,II. US 2097/16,2016-11-22,ConCo,9 Afs 300/2015-34,0300_9Afs_1500034_20160506082540_prevedeno.txt,2016-05-05,SupAdmCo
2-2097-16_1.txt,II. US 2097/16,2016-11-22,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
1-378-10_1.txt,I. US 378/10,2010-11-03,ConCo,2 Aps 2/2009-52,0002_2Aps_0900_d687892d_d023_4fe4_aa0e_ff5c21a5fc16_prevedeno.txt,2009-12-03,SupAdmCo
1-378-10_1.txt,I. US 378/10,2010-11-03,ConCo,2 Afs 180/2004-44,0180_2Afs_0400044A_prevedeno.txt,2005-09-14,SupAdmCo
1-378-10_1.txt,I. US 378/10,2010-11-03,ConCo,2 Afs 79/2008,0079_2Afs_0800040A_prevedeno.txt,2008-09-24,SupAdmCo
1-378-10_1.txt,I. US 378/10,2010-11-03,ConCo,2 Afs 144/2004,0144_2Afs_0400131A_prevedeno.txt,2005-11-02,SupAdmCo
1-378-10_1.txt,I. US 378/10,2010-11-03,ConCo,8 Afs 46/2009,0046_8Afs_0900046A_prevedeno.txt,2009-11-26,SupAdmCo
1-378-10_1.txt,I. US 378/10,2010-11-03,ConCo,1 Afs 32/2005-44,0032_1Afs_0500044A_prevedeno.txt,2006-02-08,SupAdmCo
1-378-10_1.txt,I. US 378/10,2010-11-03,ConCo,1 Afs 55/2005-92,0055_1Afs_0500092A_prevedeno.txt,2006-03-29,SupAdmCo
1-378-10_1.txt,I. US 378/10,2010-11-03,ConCo,2 Aps 3/2006-53,0003_2Aps_0600053A_prevedeno.txt,2007-03-14,SupAdmCo
1-2500-14_1.txt,I. US 2500/14,2015-02-18,ConCo,4 Ads 19/2006,0019_4Ads_0600088A_prevedeno.txt,2007-03-30,SupAdmCo
4-1645-14_1.txt,IV. US 1645/14,2014-06-10,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
4-1680-16_1.txt,IV. US 1680/16,2016-08-30,ConCo,2 As 198/2015,0198_2As__1500020_20151105095423_prevedeno.txt,2015-11-04,SupAdmCo
4-1680-16_1.txt,IV. US 1680/16,2016-08-30,ConCo,9 Ans 5/2012-29,0005_9Ans_120_20120531050318_prevedeno.txt,2012-05-31,SupAdmCo
4-1680-16_1.txt,IV. US 1680/16,2016-08-30,ConCo,4 Ans 1/2010-102,0001_4Ans_1000_33c8df27_ffc0_480b_89d8_1d850fe3f92f_prevedeno.txt,2010-04-22,SupAdmCo
2-1318-14_1.txt,II. US 1318/14,2014-12-09,ConCo,1 Afs 80/2012-40,0080_1Afs_1200_20130109090615_prevedeno.txt,2012-12-20,SupAdmCo
2-1969-10_1.txt,II. US 1969/10,2011-12-27,ConCo,Pst 2/2003-69,000211Pst_0300069A_prevedeno.txt,2005-04-06,SupAdmCo
2-1969-10_1.txt,II. US 1969/10,2011-12-27,ConCo,Pst 1/2008-66,0001_0Pst_0800066A_prevedeno.txt,2009-03-04,SupAdmCo
2-396-05.txt,II. US 396/05,2005-10-27,ConCo,6 As 16/2004-90,0016_6As__0400090A_prevedeno.txt,2005-03-23,SupAdmCo
2-1027-14_1.txt,II. US 1027/14,2014-12-09,ConCo,Konf 51/2004,005111Konf0400009A_prevedeno.txt,2005-05-04,SupAdmCo
1-264-18_1.txt,I. US 264/18,2018-08-07,ConCo,2 Afs 81/2004-54,0081_2Afs_0400054A_prevedeno.txt,2005-11-26,SupAdmCo
2-1214-15_1.txt,II. US 1214/15,2015-11-24,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
3-219-09_1.txt,III. US 219/09,2009-05-14,ConCo,8 As 27/2008-93,0027_8As__0800093A_prevedeno.txt,2008-11-23,SupAdmCo
3-219-09_1.txt,III. US 219/09,2009-05-14,ConCo,4 Azs 149/2004,0149_4Azs_0400052A_prevedeno.txt,2004-10-27,SupAdmCo
3-219-09_1.txt,III. US 219/09,2009-05-14,ConCo,1 Afs 47/2004,0047_1Afs_0400075A_prevedeno.txt,2004-11-24,SupAdmCo
3-219-09_1.txt,III. US 219/09,2009-05-14,ConCo,3 Azs 18/2004,0018_3Azs_0400037A_prevedeno.txt,2004-04-13,SupAdmCo
3-219-09_1.txt,III. US 219/09,2009-05-14,ConCo,2 Azs 134/2005,0134_2Azs_0500043A_prevedeno.txt,2005-07-28,SupAdmCo
3-219-09_1.txt,III. US 219/09,2009-05-14,ConCo,4 As 35/2007,0035_4As__0700120A_prevedeno.txt,2008-05-30,SupAdmCo
1-605-15_1.txt,I. US 605/15,2015-04-09,ConCo,8 Afs 27/2010-94,0027_8Afs_100_20110110034644_prevedeno.txt,2011-01-04,SupAdmCo
1-605-15_1.txt,I. US 605/15,2015-04-09,ConCo,9 Afs 59/2007-56,0059_9Afs_0700056A_prevedeno.txt,2008-07-08,SupAdmCo
3-1384-17_1.txt,III. US 1384/17,2018-07-10,ConCo,7 Aps 3/2008-98,0003_7Aps_080_20101124085118_prevedeno.txt,2010-11-16,SupAdmCo
4-3547-15_1.txt,IV. US 3547/15,2016-01-19,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
4-3547-15_1.txt,IV. US 3547/15,2016-01-19,ConCo,1 Afs 76/2013,0076_1Afs_130_20140207135658_prevedeno.txt,2014-01-21,SupAdmCo
1-3244-09_1.txt,I. US 3244/09,2011-03-10,ConCo,7 Afs 10/2006-57,0010_7Afs_0600057A_prevedeno.txt,2007-03-15,SupAdmCo
2-1982-17_1.txt,II. US 1982/17,2017-08-08,ConCo,2 As 34/2006-73,0034_2As__0600073A_prevedeno.txt,2008-01-15,SupAdmCo
2-1982-17_1.txt,II. US 1982/17,2017-08-08,ConCo,2 Afs 91/2009-149,0091_2Afs_090_20110316023152_prevedeno.txt,2011-03-14,SupAdmCo
4-3009-13_1.txt,IV. US 3009/13,2014-06-26,ConCo,7 Afs 15/2012,0015_7Afs_120_20121203102428_prevedeno.txt,2012-11-18,SupAdmCo
3-2736-16_1.txt,III. US 2736/16,2016-09-06,ConCo,2 Afs 7/2006-107,0007_2Afs_0600107A_prevedeno.txt,2006-11-25,SupAdmCo
3-649-15_1.txt,III. US 649/15,2015-06-18,ConCo,9 Afs 7/2012-49,0007_9Afs_12_20120424125052_prevedeno.txt,2012-04-12,SupAdmCo
2-1404-14_2.txt,II. US 1404/14,2014-08-20,ConCo,1 Ans 10/2012-52,0009_4Ans_1300015_prevedeno.txt,2012-11-10,SupAdmCo
